,ring,Year,SiteID,Winter.Wheat,Lentils,Peas,Barley,Spring.Wheat,Pasture.Grass,Developed.Open.Space,Evergreen.Forests,Dry.Beans,Fallow.Idle.Cropland,Developed.Low.Intensity,Grassland.Herbaceous,Shrubland,Oats,Herbaceous.Wetlands,Sod.Grass.Seed,Alfafa,Deciduous.Forest,Pasture.Hay,Other.Hay.Non.Alfalfa,Developed.Med.Intensity,Apples,Open.Water,Developed.High.Intensity,Triticale,Canola,Sweet.Corn,Potatoes,Asparagus,Corn,Sugar.Beets,Watermelon,Woodly.Wetlands,Grapes,Flaxseed,Herbs,Cherries,Carrots,Other.Crops,Barren,Sunflower,Rapeseed,
187,3000,2013,23,0.489455477,#N/A,0,0.152797389,0,0.011924722,0.01914462,0.32553769,#N/A,#N/A,0,#N/A,#N/A,0.001140102,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
188,2500,2013,23,0.38086698,#N/A,0,0.20238459,0,0.009705447,0.030207916,0.375441674,#N/A,#N/A,0.001393393,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
189,2000,2013,23,0.382097153,#N/A,0,0.120463117,0,0.017548656,0.048174093,0.431716981,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
190,1500,2013,23,0.411309293,#N/A,0,0.101348386,0,0.026317038,0.001903286,0.459121997,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
191,1000,2013,23,0.17857801,#N/A,0,0.184877292,0.008359679,0.028072768,0.02613268,0.564555987,#N/A,#N/A,0,#N/A,#N/A,0.009423585,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
192,500,2013,23,0.02507889,#N/A,0,0.334459231,0,0.039815202,0.025078817,0.566220424,#N/A,#N/A,0,#N/A,#N/A,0.009347435,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
193,4000,2013,24,0.508883189,#N/A,0,0.080128815,0,0.007299975,0.020524835,0.381444519,#N/A,#N/A,0,#N/A,#N/A,0.001718667,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
194,3500,2013,24,0.462475549,#N/A,0.001929381,0.140992907,0,0.005480383,0.014809212,0.371418956,#N/A,#N/A,0.001928904,#N/A,#N/A,0.000964707,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
195,3000,2013,24,0.489455477,#N/A,0,0.152797389,0,0.011924722,0.01914462,0.32553769,#N/A,#N/A,0,#N/A,#N/A,0.001140102,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
196,2500,2013,24,0.38086698,#N/A,0,0.20238459,0,0.009705447,0.030207916,0.375441674,#N/A,#N/A,0.001393393,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
197,2000,2013,24,0.382097153,#N/A,0,0.120463117,0,0.017548656,0.048174093,0.431716981,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
198,1500,2013,24,0.411309293,#N/A,0,0.101348386,0,0.026317038,0.001903286,0.459121997,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
199,1000,2013,24,0.17857801,#N/A,0,0.184877292,0.008359679,0.028072768,0.02613268,0.564555987,#N/A,#N/A,0,#N/A,#N/A,0.009423585,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
200,500,2013,24,0.02507889,#N/A,0,0.334459231,0,0.039815202,0.025078817,0.566220424,#N/A,#N/A,0,#N/A,#N/A,0.009347435,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
201,4000,2013,25,0.508883189,#N/A,0,0.080128815,0,0.007299975,0.020524835,0.381444519,#N/A,#N/A,0,#N/A,#N/A,0.001718667,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
202,3500,2013,25,0.462475549,#N/A,0.001929381,0.140992907,0,0.005480383,0.014809212,0.371418956,#N/A,#N/A,0.001928904,#N/A,#N/A,0.000964707,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
203,3000,2013,25,0.489455477,#N/A,0,0.152797389,0,0.011924722,0.01914462,0.32553769,#N/A,#N/A,0,#N/A,#N/A,0.001140102,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
204,2500,2013,25,0.38086698,#N/A,0,0.20238459,0,0.009705447,0.030207916,0.375441674,#N/A,#N/A,0.001393393,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
205,2000,2013,25,0.382097153,#N/A,0,0.120463117,0,0.017548656,0.048174093,0.431716981,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
206,1500,2013,25,0.411309293,#N/A,0,0.101348386,0,0.026317038,0.001903286,0.459121997,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
207,1000,2013,25,0.17857801,#N/A,0,0.184877292,0.008359679,0.028072768,0.02613268,0.564555987,#N/A,#N/A,0,#N/A,#N/A,0.009423585,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
208,500,2013,25,0.02507889,#N/A,0,0.334459231,0,0.039815202,0.025078817,0.566220424,#N/A,#N/A,0,#N/A,#N/A,0.009347435,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
209,4000,2013,26,0.508883189,#N/A,0,0.080128815,0,0.007299975,0.020524835,0.381444519,#N/A,#N/A,0,#N/A,#N/A,0.001718667,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
210,3500,2013,26,0.462475549,#N/A,0.001929381,0.140992907,0,0.005480383,0.014809212,0.371418956,#N/A,#N/A,0.001928904,#N/A,#N/A,0.000964707,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
211,3000,2013,26,0.489455477,#N/A,0,0.152797389,0,0.011924722,0.01914462,0.32553769,#N/A,#N/A,0,#N/A,#N/A,0.001140102,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
212,2500,2013,26,0.38086698,#N/A,0,0.20238459,0,0.009705447,0.030207916,0.375441674,#N/A,#N/A,0.001393393,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
213,2000,2013,26,0.382097153,#N/A,0,0.120463117,0,0.017548656,0.048174093,0.431716981,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
214,1500,2013,26,0.411309293,#N/A,0,0.101348386,0,0.026317038,0.001903286,0.459121997,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
215,1000,2013,26,0.17857801,#N/A,0,0.184877292,0.008359679,0.028072768,0.02613268,0.564555987,#N/A,#N/A,0,#N/A,#N/A,0.009423585,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
216,500,2013,26,0.02507889,#N/A,0,0.334459231,0,0.039815202,0.025078817,0.566220424,#N/A,#N/A,0,#N/A,#N/A,0.009347435,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
217,4000,2013,27,0.508883189,#N/A,0,0.080128815,0,0.007299975,0.020524835,0.381444519,#N/A,#N/A,0,#N/A,#N/A,0.001718667,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
218,3500,2013,27,0.462475549,#N/A,0.001929381,0.140992907,0,0.005480383,0.014809212,0.371418956,#N/A,#N/A,0.001928904,#N/A,#N/A,0.000964707,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
219,3000,2013,27,0.489455477,#N/A,0,0.152797389,0,0.011924722,0.01914462,0.32553769,#N/A,#N/A,0,#N/A,#N/A,0.001140102,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
220,2500,2013,27,0.38086698,#N/A,0,0.20238459,0,0.009705447,0.030207916,0.375441674,#N/A,#N/A,0.001393393,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
221,2000,2013,27,0.382097153,#N/A,0,0.120463117,0,0.017548656,0.048174093,0.431716981,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
222,1500,2013,27,0.411309293,#N/A,0,0.101348386,0,0.026317038,0.001903286,0.459121997,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
223,1000,2013,27,0.17857801,#N/A,0,0.184877292,0.008359679,0.028072768,0.02613268,0.564555987,#N/A,#N/A,0,#N/A,#N/A,0.009423585,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
224,500,2013,27,0.02507889,#N/A,0,0.334459231,0,0.039815202,0.025078817,0.566220424,#N/A,#N/A,0,#N/A,#N/A,0.009347435,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
225,4000,2013,28,0.508883189,#N/A,0,0.080128815,0,0.007299975,0.020524835,0.381444519,#N/A,#N/A,0,#N/A,#N/A,0.001718667,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
226,3500,2013,28,0.462475549,#N/A,0.001929381,0.140992907,0,0.005480383,0.014809212,0.371418956,#N/A,#N/A,0.001928904,#N/A,#N/A,0.000964707,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
227,3000,2013,28,0.489455477,#N/A,0,0.152797389,0,0.011924722,0.01914462,0.32553769,#N/A,#N/A,0,#N/A,#N/A,0.001140102,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
228,2500,2013,28,0.38086698,#N/A,0,0.20238459,0,0.009705447,0.030207916,0.375441674,#N/A,#N/A,0.001393393,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
229,2000,2013,28,0.382097153,#N/A,0,0.120463117,0,0.017548656,0.048174093,0.431716981,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
230,1500,2013,28,0.411309293,#N/A,0,0.101348386,0,0.026317038,0.001903286,0.459121997,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
231,1000,2013,28,0.17857801,#N/A,0,0.184877292,0.008359679,0.028072768,0.02613268,0.564555987,#N/A,#N/A,0,#N/A,#N/A,0.009423585,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
232,500,2013,28,0.02507889,#N/A,0,0.334459231,0,0.039815202,0.025078817,0.566220424,#N/A,#N/A,0,#N/A,#N/A,0.009347435,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
233,4000,2013,29,0.508883189,#N/A,0,0.080128815,0,0.007299975,0.020524835,0.381444519,#N/A,#N/A,0,#N/A,#N/A,0.001718667,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
234,3500,2013,29,0.462475549,#N/A,0.001929381,0.140992907,0,0.005480383,0.014809212,0.371418956,#N/A,#N/A,0.001928904,#N/A,#N/A,0.000964707,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
235,3000,2013,29,0.489455477,#N/A,0,0.152797389,0,0.011924722,0.01914462,0.32553769,#N/A,#N/A,0,#N/A,#N/A,0.001140102,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
236,2500,2013,29,0.38086698,#N/A,0,0.20238459,0,0.009705447,0.030207916,0.375441674,#N/A,#N/A,0.001393393,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
237,2000,2013,29,0.382097153,#N/A,0,0.120463117,0,0.017548656,0.048174093,0.431716981,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
238,1500,2013,29,0.411309293,#N/A,0,0.101348386,0,0.026317038,0.001903286,0.459121997,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
239,1000,2013,29,0.17857801,#N/A,0,0.184877292,0.008359679,0.028072768,0.02613268,0.564555987,#N/A,#N/A,0,#N/A,#N/A,0.009423585,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
240,500,2013,29,0.02507889,#N/A,0,0.334459231,0,0.039815202,0.025078817,0.566220424,#N/A,#N/A,0,#N/A,#N/A,0.009347435,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
241,4000,2013,30,0.508883189,#N/A,0,0.080128815,0,0.007299975,0.020524835,0.381444519,#N/A,#N/A,0,#N/A,#N/A,0.001718667,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
242,3500,2013,30,0.462475549,#N/A,0.001929381,0.140992907,0,0.005480383,0.014809212,0.371418956,#N/A,#N/A,0.001928904,#N/A,#N/A,0.000964707,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
243,3000,2013,30,0.489455477,#N/A,0,0.152797389,0,0.011924722,0.01914462,0.32553769,#N/A,#N/A,0,#N/A,#N/A,0.001140102,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
244,2500,2013,30,0.38086698,#N/A,0,0.20238459,0,0.009705447,0.030207916,0.375441674,#N/A,#N/A,0.001393393,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
245,2000,2013,30,0.382097153,#N/A,0,0.120463117,0,0.017548656,0.048174093,0.431716981,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
246,1500,2013,30,0.411309293,#N/A,0,0.101348386,0,0.026317038,0.001903286,0.459121997,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
247,1000,2013,30,0.17857801,#N/A,0,0.184877292,0.008359679,0.028072768,0.02613268,0.564555987,#N/A,#N/A,0,#N/A,#N/A,0.009423585,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
248,500,2013,30,0.02507889,#N/A,0,0.334459231,0,0.039815202,0.025078817,0.566220424,#N/A,#N/A,0,#N/A,#N/A,0.009347435,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,
