"site_year","Year","SiteID.x","State","County","Town","Zone","Crop","Date","cdd","cp","cdd2","cp2","Lat","Long","WDn","WLDn","TotDn","WSg","WLSg","Totsg","WRp","WlRp","TotRp","Wsa","Wlsa","TotSa","WMd","WlMd","TotMd","WRm","WlRm","TotRm","WMfc","MlMfc","TotMfc","Wse","WlSe","TotSe","WAm","WlAm","TotAm","Wri","WlRi","TotRi","TotAph.N","Nymph","TotAph","OThers","X","ring","SiteID.y","X21","X52","X53","X24","X42","X23","X62","X121","X142","X122","X171","X61","X152","X195","X59","X36","X141","X37","X181","X68","X123","X124","X28","X205","X31","X49","X12","X43","X57","X1","X206","X66","X69","X32","X207","X41","X190","X44","X131","X111","X6","X34","X176","X38","X229","X33","X35","X143","X58","X71","X242","X220","X27","X14"
"2012_64",2012,64,"Washington","Whitman","Uniontown",2,"WW","6/13/12",495.55,416.4,495.55,416.4,46.49213333,-117.0857667,0,0,0,0,0,0,0,1,1,4,12,16,0,4,4,0,0,0,21,41,62,0,0,0,0,0,0,0,0,0,166,4,170,0,520,500,"2012_64",0,0,0,0.875772454877178,0,0.000422135083201801,NA,0.112630729970231,NA,0,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0111746800693896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012_65",2012,65,"Idaho","Latah","Kendrick",3,"WW","6/25/12",681.3,505.1,647.3,528.1,46.5858,-116.5935333,0,0,0,0,0,0,1,3,4,3,40,43,4,12,16,0,0,0,10,15,25,0,0,0,0,0,0,0,0,0,176,4,180,1,521,4000,"2012_65",0.000793709637577609,0,0.00439390306117672,0.49317314683327,0.287277799937759,0.00339382458724751,NA,0.0115265825199714,0.0170222400062847,0.00084844481944494,NA,0,0.00370317487216624,NA,0.020203310395035,0.061854992895331,0.00169660766864424,0.0358933494245751,NA,NA,NA,NA,0,NA,0.00339296858526427,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.054825944756252,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"2012_65",2012,65,"Idaho","Latah","Kendrick",3,"WW","6/25/12",681.3,505.1,647.3,528.1,46.5858,-116.5935333,0,0,0,0,0,0,1,3,4,3,40,43,4,12,16,0,0,0,10,15,25,0,0,0,0,0,0,0,0,0,176,4,180,1,522,3500,"2012_65",0,0,0.00173727576876921,0.535511075493736,0.262029133392393,0,NA,0.00850845939723658,0.0250254411630342,0.000951817607936821,NA,1.66896716288106e-05,0.00973097374558782,NA,0.0371404253631127,0.0321625945751004,0.00476950516518421,0.0222850720952768,NA,NA,NA,NA,0,NA,0.00176314001345832,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0583683965475443,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"2012_65",2012,65,"Idaho","Latah","Kendrick",3,"WW","6/25/12",681.3,505.1,647.3,528.1,46.5858,-116.5935333,0,0,0,0,0,0,1,3,4,3,40,43,4,12,16,0,0,0,10,15,25,0,0,0,0,0,0,0,0,0,176,4,180,1,523,3000,"2012_65",0.00338408109557767,0,0.00112784627345635,0.419579747395474,0.285168767299666,0,NA,0.0238938281587455,0.00847476338454566,0.00113117871255103,NA,0.00223586795833034,0.00945512810399889,NA,0.0719145669087336,0.0420640822442239,0.00113132031612525,0.0253096719319299,NA,NA,NA,NA,0,NA,0.00536950826824035,NA,NA,NA,0.00225570593712336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0963759625348858,NA,NA,NA,NA,0.0011279734763924,NA,NA,NA,NA,NA,NA
"2012_65",2012,65,"Idaho","Latah","Kendrick",3,"WW","6/25/12",681.3,505.1,647.3,528.1,46.5858,-116.5935333,0,0,0,0,0,0,1,3,4,3,40,43,4,12,16,0,0,0,10,15,25,0,0,0,0,0,0,0,0,0,176,4,180,1,524,2500,"2012_65",0.0208247262594543,0,0,0.400726200031432,0.284705528157946,0.00466321568707228,NA,0.0324723265284629,0.0191615200486262,0,NA,0,0.00916662564919037,NA,0.0133691652694535,0.0892260923156323,0,0.023824401487576,NA,NA,NA,NA,0.00156938195372801,NA,0.00191897016052142,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.098371846450905,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"2012_65",2012,65,"Idaho","Latah","Kendrick",3,"WW","6/25/12",681.3,505.1,647.3,528.1,46.5858,-116.5935333,0,0,0,0,0,0,1,3,4,3,40,43,4,12,16,0,0,0,10,15,25,0,0,0,0,0,0,0,0,0,176,4,180,1,525,2000,"2012_65",0.15222476282476,0,0,0.331130328741101,0.334740969068345,0.00308574231040934,NA,0.0360604654363571,0.0249433233290865,0.0123738817966806,NA,0,0.00884668563176857,NA,0,0.0307604849468616,0,0.0217284130468161,NA,NA,NA,NA,0.0015270407176695,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0425779021501443,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"2012_65",2012,65,"Idaho","Latah","Kendrick",3,"WW","6/25/12",681.3,505.1,647.3,528.1,46.5858,-116.5935333,0,0,0,0,0,0,1,3,4,3,40,43,4,12,16,0,0,0,10,15,25,0,0,0,0,0,0,0,0,0,176,4,180,1,526,1500,"2012_65",0.246482344151345,0.00248152690365368,0.00248155635951973,0.321046656061898,0.327264078133687,0.0176881390293558,NA,0.0206596951451939,0,4.58104107053849e-05,NA,0,0.0173705704959408,NA,0,0.00496311271854032,0,0.00516107669969871,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0343554338904618,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"2012_65",2012,65,"Idaho","Latah","Kendrick",3,"WW","6/25/12",681.3,505.1,647.3,528.1,46.5858,-116.5935333,0,0,0,0,0,0,1,3,4,3,40,43,4,12,16,0,0,0,10,15,25,0,0,0,0,0,0,0,0,0,176,4,180,1,527,1000,"2012_65",0.272524771776436,0,0,0.298179541562161,0.316234062158188,0.01339085230278,NA,0.0257911964489054,0,0,NA,0,0.00413577997829425,NA,0,0,0,0.0038058400103259,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0659379557629094,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"2012_65",2012,65,"Idaho","Latah","Kendrick",3,"WW","6/25/12",681.3,505.1,647.3,528.1,46.5858,-116.5935333,0,0,0,0,0,0,1,3,4,3,40,43,4,12,16,0,0,0,10,15,25,0,0,0,0,0,0,0,0,0,176,4,180,1,528,500,"2012_65",0.307452533736562,0,0,0.252874035556179,0.198293964987601,0.0311413344100327,NA,0.0674793731727052,0,0,NA,0,0,NA,0,0,0,0.012407339928484,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.130351418208436,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"2012_66",2012,66,"Idaho","Latah","Genesee",2,"WW","6/4/12",486.74,366.8,597.75,367.6,46.50265,-116.8070833,0,0,0,0,0,0,0,1,1,0,0,0,2,6,8,0,0,0,32,29,61,0,0,0,0,0,0,0,0,0,140,6,146,1,529,4000,"2012_66",0.329616692272934,0.00255323398282972,0.00468162173311279,0.214953577053658,0.240965595616997,0.12925003771792,NA,0.00186352192086046,NA,NA,NA,NA,0.00603977922306336,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0700759404786254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012_66",2012,66,"Idaho","Latah","Genesee",2,"WW","6/4/12",486.74,366.8,597.75,367.6,46.50265,-116.8070833,0,0,0,0,0,0,0,1,1,0,0,0,2,6,8,0,0,0,32,29,61,0,0,0,0,0,0,0,0,0,140,6,146,1,530,3500,"2012_66",0.272723472791485,0,0.0094077625888156,0.26923466933008,0.22476619077057,0.172342770003749,NA,0.010548400962807,NA,NA,NA,NA,0.00437535421923137,NA,0,0.000904155992386026,NA,0.00572303260663105,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0299741907342442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012_66",2012,66,"Idaho","Latah","Genesee",2,"WW","6/4/12",486.74,366.8,597.75,367.6,46.50265,-116.8070833,0,0,0,0,0,0,0,1,1,0,0,0,2,6,8,0,0,0,32,29,61,0,0,0,0,0,0,0,0,0,140,6,146,1,531,3000,"2012_66",0.18128829365637,0,0.00527607048419659,0.345032953799281,0.255248095792731,0.174171567948534,NA,0.018174181669182,NA,NA,NA,NA,0,NA,0.00112978503308088,0.00119102207714312,NA,0.00337821277268736,NA,NA,NA,NA,NA,NA,0.0011297850329076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0139800317338858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012_66",2012,66,"Idaho","Latah","Genesee",2,"WW","6/4/12",486.74,366.8,597.75,367.6,46.50265,-116.8070833,0,0,0,0,0,0,0,1,1,0,0,0,2,6,8,0,0,0,32,29,61,0,0,0,0,0,0,0,0,0,140,6,146,1,532,2500,"2012_66",0.165783251313076,0,0.0068882362888699,0.431589124515859,0.21449916653746,0.103560591390302,NA,0.0258025280071629,NA,NA,NA,NA,0,NA,0.00276112479222216,0.000633974188775802,NA,0.00885487187357412,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.039627131092698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012_66",2012,66,"Idaho","Latah","Genesee",2,"WW","6/4/12",486.74,366.8,597.75,367.6,46.50265,-116.8070833,0,0,0,0,0,0,0,1,1,0,0,0,2,6,8,0,0,0,32,29,61,0,0,0,0,0,0,0,0,0,140,6,146,1,533,2000,"2012_66",0.152991675487756,0,0,0.532600025389951,0.196941582054515,0.056370594122002,NA,0.00873997682060013,NA,NA,NA,NA,0.012426868472147,NA,0.00479995390233642,0.00273553823021449,NA,0.00285856275791037,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0295352227625674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012_66",2012,66,"Idaho","Latah","Genesee",2,"WW","6/4/12",486.74,366.8,597.75,367.6,46.50265,-116.8070833,0,0,0,0,0,0,0,1,1,0,0,0,2,6,8,0,0,0,32,29,61,0,0,0,0,0,0,0,0,0,140,6,146,1,534,1500,"2012_66",0.101033132038954,0,0.0128475822607412,0.598237992704633,0.204412370588833,0.0190790125930861,NA,0.0196794910415306,NA,NA,NA,NA,0.00630944534421786,NA,0.000736395711684213,0,NA,0.000732036157760287,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0369325415585593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012_66",2012,66,"Idaho","Latah","Genesee",2,"WW","6/4/12",486.74,366.8,597.75,367.6,46.50265,-116.8070833,0,0,0,0,0,0,0,1,1,0,0,0,2,6,8,0,0,0,32,29,61,0,0,0,0,0,0,0,0,0,140,6,146,1,535,1000,"2012_66",0.0124789056208711,0.00828440387715691,0.0212547065823622,0.555500616515485,0.321154791208614,0,NA,0.0379318692299179,NA,NA,NA,NA,0.0101946546706474,NA,0,0.00414200584271583,NA,0.00706419654583891,NA,NA,NA,NA,NA,NA,0.00414222645068755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0178516234557038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012_66",2012,66,"Idaho","Latah","Genesee",2,"WW","6/4/12",486.74,366.8,597.75,367.6,46.50265,-116.8070833,0,0,0,0,0,0,0,1,1,0,0,0,2,6,8,0,0,0,32,29,61,0,0,0,0,0,0,0,0,0,140,6,146,1,536,500,"2012_66",0,0,0.00868997114710331,0.457552442987086,0.459200524746874,0,NA,0.0745570611189378,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,1,4000,"2013_1",0.108036134053492,0.00385693439768233,0.00900375725071394,0.384151067900729,0.150493029099313,0.185211160838736,NA,0.0127179213975351,0,0.00676023692760717,NA,0.107468838067288,0.00756843754104689,NA,0,0.00856737007313257,NA,0.00320448277219302,NA,NA,NA,NA,NA,0.000132960921773442,0,NA,NA,0.00169289843648445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0111347703222725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,2,3500,"2013_1",0.119161488641354,0,0.0214839563324886,0.335645464338488,0.144956569674129,0.175256126549039,NA,0.0150530152910583,0,0.00458993657103734,NA,0.154229902842494,0.0056036890774829,NA,0.000950975303967754,0.00796196295073213,NA,0.00354447638676266,NA,NA,NA,NA,NA,0.000801623471763009,0.000950679657409494,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00981013291179434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,3,3000,"2013_1",0.12204314573531,0.00224708788124457,0.00535660108562587,0.427979251552558,0.100810046680592,0.209344126658205,NA,0.0263414558165617,0,0.0136794386168914,NA,0.0290714008008987,0.0110812126578478,NA,0.00112383959085003,0.0116768633162914,NA,0.00616369899346849,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.033081830613655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,4,2500,"2013_1",0.120709833027583,0.00274695814147661,0.00274682674303745,0.387040481065027,0.0575242846985282,0.270137255434675,NA,0.0580525244424372,0.00137341747924292,0.00686758833436261,NA,0.00930516238870114,0.0207662656495244,NA,0,0.0147351727546275,NA,0.00851908622636877,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0394751436144075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,5,2000,"2013_1",0.113193568755723,0,0.0123608100584181,0.220341958429156,0.136730955658951,0.41521922864221,NA,0.0292658722241309,0,0,NA,0.00368898043667282,0.00552299288279133,NA,0,0.0275245242134934,NA,0.0133458358319054,NA,NA,NA,NA,NA,0,0,NA,NA,0.0035316660557269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0192736068108201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,6,1500,"2013_1",0.0395212322767291,0.0181107131641664,0.00369274740542535,0.238902781736725,0.158985304573147,0.484923327069582,NA,0.00872699362370817,0,0,NA,0.0047054105458589,0,NA,0,0.0297650817858165,NA,0.0126664078188415,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,7,1000,"2013_1",0,0.00277560030108885,0.0293076536609026,0.350935967891994,0.0551562671224205,0.448039726912515,NA,0.0331878001905998,0,0,NA,0.012759330002604,0,NA,0,0.0284850632107626,NA,0.0393525907071122,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013_1",2013,1,"Washington","Whitman","Colfax",3,"WW","6/11/13",615.65,164.8,620.8,164.6,46.79413333,-117.4444167,0,0,0,0,0,0,0,1,1,18,11,29,1,4,5,0,0,0,5,17,22,0,0,0,0,0,0,0,0,0,114,7,121,0,8,500,"2013_1",0,0,0.079026212775191,0.386209471951813,0.0218072138061176,0.44072127785239,NA,0,0,0,NA,0.0618038601111273,0,NA,0,0.00540039545510175,NA,0.00503156804825851,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013_2",2013,2,"Washington","Adams","Ritzville",6,"WW","6/4/13",549.95,98.5,550.35,98.4,47.14295,-118.4674167,0,0,0,0,0,0,0,0,0,6,29,35,0,2,2,0,0,0,4,23,27,0,3,3,0,0,0,0,0,0,135,5,139,0,9,4000,"2013_2",0,NA,NA,0.488615407000163,NA,0.230458263748812,NA,0.0506225657316978,NA,NA,NA,0.230303763519328,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013_2",2013,2,"Washington","Adams","Ritzville",6,"WW","6/4/13",549.95,98.5,550.35,98.4,47.14295,-118.4674167,0,0,0,0,0,0,0,0,0,6,29,35,0,2,2,0,0,0,4,23,27,0,3,3,0,0,0,0,0,0,135,5,139,0,10,3500,"2013_2",0,NA,NA,0.465931613186977,NA,0.253658847996812,NA,0.0119226961439259,NA,NA,NA,0.268486842672285,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013_2",2013,2,"Washington","Adams","Ritzville",6,"WW","6/4/13",549.95,98.5,550.35,98.4,47.14295,-118.4674167,0,0,0,0,0,0,0,0,0,6,29,35,0,2,2,0,0,0,4,23,27,0,3,3,0,0,0,0,0,0,135,5,139,0,11,3000,"2013_2",0,NA,NA,0.458968558681632,NA,0.253725173473632,NA,0.0177502344402547,NA,NA,NA,0.26600923701269,0,0.000287931144586604,NA,NA,NA,0.00111909407674501,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00213977117045906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013_2",2013,2,"Washington","Adams","Ritzville",6,"WW","6/4/13",549.95,98.5,550.35,98.4,47.14295,-118.4674167,0,0,0,0,0,0,0,0,0,6,29,35,0,2,2,0,0,0,4,23,27,0,3,3,0,0,0,0,0,0,135,5,139,0,12,2500,"2013_2",0,NA,NA,0.460165905592348,NA,0.213231355311124,NA,0.0302617662217619,NA,NA,NA,0.27165949591123,0.0116372082261979,0.0037427782532645,NA,NA,NA,0.00410581347753985,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00519567700653376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013_2",2013,2,"Washington","Adams","Ritzville",6,"WW","6/4/13",549.95,98.5,550.35,98.4,47.14295,-118.4674167,0,0,0,0,0,0,0,0,0,6,29,35,0,2,2,0,0,0,4,23,27,0,3,3,0,0,0,0,0,0,135,5,139,0,13,2000,"2013_2",0,NA,NA,0.317992757931861,NA,0.328542027142943,NA,0.0593761471191052,NA,NA,NA,0.268414531550366,0.0110339478791965,0.00508505460628045,NA,NA,NA,0.0036251042913705,NA,NA,NA,NA,0,0.000179379951973026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00575104952690447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013_2",2013,2,"Washington","Adams","Ritzville",6,"WW","6/4/13",549.95,98.5,550.35,98.4,47.14295,-118.4674167,0,0,0,0,0,0,0,0,0,6,29,35,0,2,2,0,0,0,4,23,27,0,3,3,0,0,0,0,0,0,135,5,139,0,14,1500,"2013_2",0.0024567420893277,NA,NA,0.04316079185245,NA,0.657865351523981,NA,0.0382033036833409,NA,NA,NA,0.209347666869143,0.0221493764681508,0.00270790679367633,NA,NA,NA,0.0145331878841715,NA,NA,NA,NA,0.00245672721808615,0.00220561015731343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00491333546035916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013_2",2013,2,"Washington","Adams","Ritzville",6,"WW","6/4/13",549.95,98.5,550.35,98.4,47.14295,-118.4674167,0,0,0,0,0,0,0,0,0,6,29,35,0,2,2,0,0,0,4,23,27,0,3,3,0,0,0,0,0,0,135,5,139,0,15,1000,"2013_2",0,NA,NA,0.0517243613118892,NA,0.912952343068684,NA,0,NA,NA,NA,0.0100256232232071,0.0170750816757498,0,NA,NA,NA,3.37478713669467e-05,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00818884284910327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013_2",2013,2,"Washington","Adams","Ritzville",6,"WW","6/4/13",549.95,98.5,550.35,98.4,47.14295,-118.4674167,0,0,0,0,0,0,0,0,0,6,29,35,0,2,2,0,0,0,4,23,27,0,3,3,0,0,0,0,0,0,135,5,139,0,16,500,"2013_2",0,NA,NA,0.0612645756623437,NA,0.938735424337656,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013_11",2013,11,"Washington","Whitman","Palouse",2,"WW","41436",660.85,163,661.05,163,46.748738,-117.424423,0,1,1,0,0,0,0,0,0,4,23,27,2,3,5,0,0,0,5,5,10,0,0,0,0,0,0,0,0,0,86,6,92,0,81,4000,"2013_11",0.0827382201244758,NA,0.000847276860660766,0.320824139231166,0.0368025461378466,0.163174343489932,NA,0.0175296434333531,0.00481121857460707,NA,NA,0.189850241395531,0.00808634893742645,0.000847352748903118,0,0.00169469032057611,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.172793978745522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013_11",2013,11,"Washington","Whitman","Palouse",2,"WW","41436",660.85,163,661.05,163,46.748738,-117.424423,0,1,1,0,0,0,0,0,0,4,23,27,2,3,5,0,0,0,5,5,10,0,0,0,0,0,0,0,0,0,86,6,92,0,82,3500,"2013_11",0.117659663035971,NA,0.0217128599850349,0.386201010851651,0.0107232709151971,0.011651305401854,NA,0.00302958129533993,0,NA,NA,0.428152345948932,0.00285479272604254,0,0,0.000117933769501354,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0178972360704761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013_11",2013,11,"Washington","Whitman","Palouse",2,"WW","41436",660.85,163,661.05,163,46.748738,-117.424423,0,1,1,0,0,0,0,0,0,4,23,27,2,3,5,0,0,0,5,5,10,0,0,0,0,0,0,0,0,0,86,6,92,0,83,3000,"2013_11",0.138831740390767,NA,0.0338767484060475,0.340174805132173,0.00230376619472866,0.00576162620501432,NA,0.00993495556282934,0,NA,NA,0.428225222324249,0.0134939602788538,0,0.00112474287433391,0.000985225611681419,NA,0.00279694870712177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0224902583122011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013_11",2013,11,"Washington","Whitman","Palouse",2,"WW","41436",660.85,163,661.05,163,46.748738,-117.424423,0,1,1,0,0,0,0,0,0,4,23,27,2,3,5,0,0,0,5,5,10,0,0,0,0,0,0,0,0,0,86,6,92,0,84,2500,"2013_11",0.278782405827622,NA,0.0550348967828846,0.330167704820597,0.00684976382249367,0.0188161294512954,NA,0.0122757198546456,0,NA,NA,0.291968932279886,0,0,0,0.00274879703571851,NA,0.000705227893106442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00265042223175089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013_11",2013,11,"Washington","Whitman","Palouse",2,"WW","41436",660.85,163,661.05,163,46.748738,-117.424423,0,1,1,0,0,0,0,0,0,4,23,27,2,3,5,0,0,0,5,5,10,0,0,0,0,0,0,0,0,0,86,6,92,0,85,2000,"2013_11",0.489347246297792,NA,0.0318736070481252,0.300007672328129,2.9181248497384e-05,0.027418684420299,NA,0.0139269121757863,0,NA,NA,0.125171155033805,0.00178195758168353,0,0.00176723152300745,0.00170414223271167,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00697221011016333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
